fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2013-06-30,2013-08-01,1.55,1.9,-0.35,-18.4211,90.3,14.564516129032258,11.521153519935233
2013-09-30,2013-10-31,1.79,1.77,0.02,1.1299,86.04,12.016759776536311,11.780128153064526
2013-12-31,2014-01-30,1.91,1.92,-0.01,-0.5208,101.2,13.24607329842932,12.632839659490038
2014-03-31,2014-05-01,2.1,1.88,0.22,11.7021,97.68,11.628571428571428,12.86398015814233
2014-06-30,2014-07-31,2.05,1.86,0.19,10.2151,100.68,12.278048780487806,12.292363321006215
2014-09-30,2014-10-31,1.89,1.71,0.18,10.5263,94.05,12.440476190476192,12.398292424491183
2014-12-31,2015-02-02,1.32,1.34,-0.02,-1.4925,92.45,17.509469696969695,13.46414152412628
2015-03-31,2015-04-30,1.17,0.83,0.34,40.9639,85.0,18.16239316239316,15.097596957581716
2015-06-30,2015-07-31,1.0,1.11,-0.11,-9.9099,83.2,20.8,17.228084762459762
2015-09-30,2015-10-30,1.01,0.89,0.12,13.4831,74.35,18.40346534653465,18.71883205147438
2015-12-31,2016-02-02,0.67,0.63,0.04,6.3492,77.95,29.08582089552239,21.61291985111255
2016-03-31,2016-04-29,0.43,0.31,0.12,38.7097,83.59,48.59883720930233,29.22203086283984
2016-06-30,2016-07-29,0.41,0.64,-0.23,-35.9375,93.74,57.15853658536585,38.3116650091813
2016-09-30,2016-10-28,0.63,0.58,0.05,8.6207,87.28,34.63492063492063,42.369528831277805
2016-12-31,2017-01-31,0.9,0.7,0.2,28.5714,90.26,25.072222222222223,41.36612916295276
2017-03-31,2017-04-28,0.95,0.85,0.1,11.7647,82.01,21.581578947368424,34.611814597469284
2017-06-30,2017-07-28,0.78,0.84,-0.06,-7.1429,80.73,25.875,26.79093045112782
2017-09-30,2017-10-27,0.97,0.86,0.11,12.7907,81.98,21.128865979381445,23.414416787243024
2017-12-31,2018-02-02,0.88,1.04,-0.16,-15.3846,83.64,23.76136363636364,23.086702140778375
2018-03-31,2018-04-27,1.09,1.12,-0.03,-2.6786,74.61,17.112385321100916,21.9694037342115
2018-06-30,2018-07-27,0.92,1.27,-0.35,-27.5591,82.73,22.480978260869566,21.12089829942889
2018-09-30,2018-11-02,1.46,1.23,0.23,18.6992,85.81,14.693493150684931,19.51205509225476
2018-12-31,2019-02-01,1.41,1.08,0.33,30.5556,68.19,12.090425531914894,16.594320566142578
2019-03-31,2019-04-26,0.55,0.7,-0.15,-21.4286,81.73,37.15,21.603724235867347
2019-06-30,2019-08-02,0.73,0.66,0.07,10.6061,76.56,26.21917808219178,22.5382741911979
