fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2019-06-30,2019-07-17,3.17,3.07,0.1,3.2573,139.88,11.03154574132492,10.993298523903103
2019-09-30,2019-10-16,2.68,2.67,0.01,0.3745,145.42,13.565298507462684,11.58857051918983
2019-12-31,2020-01-21,4.71,4.68,0.03,0.641,134.04,7.114649681528662,11.908429038134624
2020-03-31,2020-04-20,1.84,1.8,0.04,2.2222,110.93,15.072010869565217,11.695876199970373
2020-06-30,2020-07-20,2.18,2.07,0.11,5.314,120.77,13.849770642201833,12.4004324251896
2020-09-30,2020-10-19,2.58,2.58,0.0,0.0,121.67,11.789728682170542,11.956539968866563
2020-12-31,2021-01-21,2.07,1.79,0.28,15.6425,125.88,15.20289855072464,13.978602186165558
2021-03-31,2021-04-19,1.77,1.63,0.14,8.589,133.26,18.822033898305083,14.916107943350523
2021-06-30,2021-07-19,2.33,2.29,0.04,1.7467,146.59,15.728540772532188,15.385800475933111
2021-09-30,2021-10-20,2.52,2.5,0.02,0.8,138.93,13.782738095238097,15.884052829200002
2021-12-31,2022-01-24,3.35,3.3,0.05,1.5152,133.66,9.974626865671642,14.576984907936753
2022-03-31,2022-04-19,1.4,1.38,0.02,1.4493,130.02,23.217857142857145,15.675940719074768
2022-06-30,2022-07-18,2.31,2.27,0.04,1.7621,141.19,15.28030303030303,15.563881283517476
2022-09-30,2022-10-19,1.81,1.77,0.04,2.2599,118.81,16.41022099447514,16.220752008326738
2022-12-31,2023-01-25,3.6,3.6,0.0,0.0,140.89,9.784027777777776,16.173102236353273
2023-03-31,2023-04-19,1.36,1.26,0.1,7.9365,131.09,24.09742647058824,16.392994568286046
2023-06-30,2023-07-19,2.18,2.01,0.17,8.4577,133.81,15.34518348623853,16.40921468226992
2023-09-30,2023-10-25,2.2,2.13,0.07,3.2864,140.3,15.943181818181818,16.29245488819659
