fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2021-06-30,2021-07-27,1.3,1.01,0.29,28.7129,136.96,26.33846153846154,26.88936403921421
2021-09-30,2021-10-28,1.24,1.24,0.0,0.0,141.5,28.528225806451612,24.106180764799717
2021-12-31,2022-01-27,2.1,1.89,0.21,11.1111,177.57,21.139285714285712,24.454618264799716
2022-03-31,2022-04-28,1.52,1.43,0.09,6.2937,174.61,28.718750000000004,26.18118076479972
2022-06-30,2022-07-28,1.2,1.16,0.04,3.4483,136.72,28.483333333333334,26.717398713517667
2022-09-30,2022-10-27,1.29,1.27,0.02,1.5748,138.2,26.782945736434105,26.28107869601329
2022-12-31,2023-02-02,1.88,1.94,-0.06,-3.0928,129.93,17.277925531914896,25.315738650420585
2023-03-31,2023-05-04,1.52,1.43,0.09,6.2937,164.9,27.12171052631579,24.91647878199953
2023-06-30,2023-08-03,1.26,1.19,0.07,5.8824,193.97,38.48611111111111,27.41717322644397
2023-09-30,2023-11-02,1.46,1.39,0.07,5.036,171.21,29.31678082191781,28.050631997814904
2023-12-31,2024-02-01,2.02,1.93,0.09,4.6632,192.53,23.827970297029704,29.688143189093605
